"user_id","created_at","screen_name","text","source","favorite_count","state","happiness"
"x755067441185558529",2018-12-17 18:11:42,"breely_barfuss","lol he approves my tweet https://t.co/LvSh4FxEDs","Twitter for iPhone",1,"Indiana",0.316227766016838
"x564861310",2018-12-17 18:11:42,"Jmorgan318","@RichardHeaston Well fuck me huh 😂😂","Twitter for Android",1,"Indiana",-0.0894427190999916
"x1654397245",2018-12-17 18:11:42,"pspate_","@_life_imperfect @rebeccagh85 @amyythevegan you really need some help.","Twitter for iPhone",1,"Indiana",-0.166666666666667
"x3131107916",2018-12-17 18:11:41,"zionluth_hc","Funeral sermon - Jim Rinker. December 12, 2018. https://t.co/6B6EcdxhMc https://t.co/6B6EcdxhMc","Facebook",1,"Indiana",-0.170886165573007
"x1668361142",2018-12-17 18:11:41,"cole_denham","@AP_Top25 Shoulda been @UKCoachStoops","Twitter for iPhone",1,"Indiana",0.447213595499958
"x783507200018755584",2018-12-17 18:11:41,"ltc1979nurse","I second that Charlie! https://t.co/mWaXf2btDY","Twitter for iPhone",1,"Indiana",0
"x22432235",2018-12-17 18:11:40,"Jenny911","@ChadLindberg Hire a professional sketch artist to render it for you.","Twitter for Android",1,"Indiana",0.527644853011086
"x2826924061",2018-12-17 18:11:40,"Smartwisecity","Significance magazine - What is the bootstrap? https://t.co/xOL9S3pJim","Twitter Web Client",1,"Indiana",0.111387755644007
"x814257222",2018-12-17 18:11:43,"TweetaStreeta","Not hearing what someone says clearly and just laughing like you understand is my forte","Twitter for iPhone",1,"Iowa",0.619677335393187
"x192955694",2018-12-17 18:11:42,"fdcityrec","🏀🏀CLINIC REMINDER! 🏀🏀

PreK-2nd Grade Clinics TONIGHT! 

PreK and Kindergarten 5:15-6:00pm 
1/2nd Grade 6:15-7:00pm

Monday (TONIGHT) @ SEA 
Tuesday (Tomorrow night) @ Downtown Rec

**Your... https://t.co/xZiGh1mWmk","Facebook",1,"Iowa",0
"x375102460",2018-12-17 18:11:38,"AdrianneFinlay","@JMCwrites I've looked into this for teen girls before and failed, sadly. It's too bad so many magazines for kids and young people are going online only. I'm so sad my 8 year old can't get the american girl magazine in print anymore. I don't want her online.","Twitter Web Client",1,"Iowa",-0.170247217424571
"x361427617",2018-12-17 18:11:36,"KevinSimnacher","Putin says Russia must control rap music to avoid 'degradation of the nation' https://t.co/sDyYnkCEtd","Facebook",1,"Iowa",0.0242535625036333
"x290128417",2018-12-17 18:11:33,"Fritteratti","@james__dickson I got the Len Deighton cookbook from Santa a few years back. It's great but I'm too scared to look for carbonara now given the application of strict liability under the 'Dickson Doctrine'.","Twitter for Android",1,"Iowa",-0.24107446298895
"x40296556",2018-12-17 18:11:33,"wetaber","As stock markets continue to labor, more market pundits are focusing on the withdrawal of cash liquidity - the Federal Reserve's ""Quantitative Tightening or QT"" (some $50 billion per month over the past year) as a contributing factor in the current sell-off - Barron's","Twitter Web Client",1,"Iowa",0.126528746968915
"x749739720691769350",2018-12-17 18:11:25,"evansampson290","ASK DAVID GLEN EISLEY TO SING SWEET VICTORY YOU ABSOLUTE MORONS. https://t.co/XI6seYHT9N","Twitter Web Client",1,"Iowa",0.32742309379905
"x46819049",2018-12-17 18:11:25,"VickieMurillo","Congratulations Charity! We are #CBProud of you! #ECA #AchieveMore #CBCSD https://t.co/3ihBDwuA98","Twitter for iPhone",1,"Iowa",0.535125394445264
"x1596797942",2018-12-17 18:11:22,"DevinGleisner","https://t.co/1245HbDBYt: Researchers demonstrate teleportation using on-demand photons from quantum dots.
https://t.co/tHAQrGkKtn

via @GoogleNews","Twitter for Android",1,"Iowa",-0.0729204031042722
"x2458560339",2018-12-17 18:11:22,"McCreeMcMemes","I added a video to a @YouTube playlist https://t.co/zXVfuwrw5q Miles Meets Gwanda Scene Extended | SPIDER-MAN: INTO THE SPIDER-VERSE","Google",1,"Iowa",0
"x2458560339",2018-12-17 18:11:13,"McCreeMcMemes","I added a video to a @YouTube playlist https://t.co/yoNMhCKGg1 ...Oh Yeah, ""The Wild"" Was a Thing!","Google",1,"Iowa",-0.0515625115218875
"x2366416603",2018-12-17 18:11:22,"abbey_ve","@Kambi_Mohlala @iam_Davido 2years now and going strong! 🥰❤️❤️","Twitter for iPhone",1,"Iowa",0.0909477216405446
"x275256088",2018-12-17 18:11:20,"chattyadam33","@ja_bre_bre seems fitting 👑 thank you!😂","Twitter for iPhone",1,"Iowa",0.340168025708305
"x195969857",2018-12-17 18:11:19,"QueenKilda","@Aoife_17897 Omg I’m dizzy too!!! Idk whether to call into work or not bc I had to miss before bc of bronchitis and now this ):","Twitter for iPhone",1,"Iowa",-0.0692405597677065
"x314205957",2018-12-17 18:11:19,"RepDavidYoung","It’s a beautiful day in Bedford. Had visits at the pharmacy, city hall, and newspaper this morning after a hearty breakfast at The Junction Cafe. https://t.co/W1MUklAyKg","Twitter for iPhone",1,"Iowa",0.168920566142709
"x787076591109206016",2018-12-17 18:11:19,"bdathill60","It's worse than stupidity: it's seeing and hearing the science, and then turning around with, ""see, what had happened was,..."" to explain away the science that doesn't fit their doctrine. https://t.co/QWRqPxlv8i","Twitter for Android",1,"Iowa",-0.163068807645308
"x836752345",2018-12-17 18:11:18,"reudi12","@danielsgoldman It is stunning. Unprecedented, unlikely, but oh so real. Treason: working undercover for another countries interests in opposition to primary country. This happened on our watch. Lessons to learn","Twitter for Android",1,"Iowa",0.121975817628543
"x61558830",2018-12-17 18:11:12,"logansteven","@eddwilson Get the popcorn guys https://t.co/2qoaXHXZtW","Twitter for Android",2,"Iowa",0
"x61558830",2018-12-17 18:11:12,"logansteven","@eddwilson Get the popcorn guys https://t.co/2qoaXHXZtW","Twitter for Android",2,"Iowa",0
"x578615948",2018-12-17 18:11:09,"corinnerthomas","@JculpCulp14 I don’t think I’ve ever seen you without a beanie, Joe!!","Twitter for iPhone",1,"Iowa",0
"x3907360639",2018-12-17 18:11:08,"Chlofie1","@SouthernVectis any news on the 6pm Newport to East Cowes bus?Still not left?","Twitter for iPhone",1,"Iowa",0
"x299851774",2018-12-17 18:11:46,"MrJoshLister","Corporate America is awash in bullshit how to be a better manager/self help/motivational teachings. So much time wasted trying to get people to buy in to this crap.","Twitter for iPhone",1,"Kansas",-0.243124304008046
"x986459282391650304",2018-12-17 18:11:46,"PkmnTrainerIzzy","@ChillinVulpix Yowch that’s SUPER hot (fajitas, by chance?) I worked as a cook and the works and fryers we had would burn the eff outta ya if give the chance.","Twitter for iPhone",1,"Kansas",0.197565832229452
"x291961196",2018-12-17 18:11:45,"JaysonGagna","Even my mom leaves me in read smh","Twitter for iPhone",1,"Kansas",0
"x430993937",2018-12-17 18:11:41,"HarmsRanch","Always enjoy Pat’s KSU Pride an enthusiasm.  Mark’s time as an admission rep, working for Pat and KSU helped instill customer service practices we still honor today at HPR and helped make my Nebraska born, K-State educated husband’s blood even more... https://t.co/vDqfqEnqS2","Facebook",1,"Kansas",0.427372091280792
"x779832434",2018-12-17 18:11:39,"scoluns","@kuhn_reinhard @washingtonpost Shut up with your facts. They don’t care about facts","Twitter for iPhone",1,"Kansas",0.356484481443359
"x403661425",2018-12-17 18:11:37,"northboundshawn","@CMG_413 @InGodHeTrusts Boul not right Chris lmao just gone leave my man EY","Twitter for iPhone",1,"Kansas",-0.291217603018245
"x956558555594874883",2018-12-17 18:11:36,"lynsbritton","getting hiccups at work is so inconvenient and embarrassing when i’m forced to hiccup through the headset :)","Twitter for iPhone",1,"Kansas",-0.353553390593274
"x3464471956",2018-12-17 18:11:35,"tyreltweets","@FortniteGame Just no...","Twitter for Android",1,"Kansas",0
"x99904028",2018-12-17 18:11:30,"Nuratafida","She can still be beautiful tho, dream big bro https://t.co/S7eghAtcVC","Twitter for iPhone",1,"Kansas",0.33407655239053
"x961000342736556036",2018-12-17 18:11:27,"realtorblayke","Find out how much your home may be worth. Click below now. https://t.co/wblioLOc7V https://t.co/0T00ThmkG0","Back At You Media",1,"Kansas",0.219710784308152
"x989686620998774785",2018-12-17 18:11:27,"emmaeightball","you should always show people love, not just because you never know what could happen to them, but because you don’t know what could happen to you either and you don’t want people to remember you as a huge bitch.","Twitter for iPhone",1,"Kansas",-0.354897704912811
"x2767391498",2018-12-17 18:11:24,"cristin_boyle","@JoeDzado @chelseahandler But how about a guilty plea? One presumes one doesn’t plead “guilty” unless one knows that they are - in fact - GUILTY.","Twitter for iPhone",1,"Kansas",-0.734684455521791
"x185430071",2018-12-17 18:11:23,"lysmeowz","@trashlynisaacs u have to change ur bio now🐓","Twitter for iPhone",1,"Kansas",0
"x79646557",2018-12-17 18:11:22,"Bentzburgh","We all just need to accept reality for what it is. Nick Foles is the greatest quarterback in the history of the NFL. https://t.co/nvUiQhW7nC","Twitter for Android",2,"Kansas",0.211389578547965
"x79646557",2018-12-17 18:11:22,"Bentzburgh","We all just need to accept reality for what it is. Nick Foles is the greatest quarterback in the history of the NFL. https://t.co/nvUiQhW7nC","Twitter for Android",2,"Kansas",0.211389578547965
"x3464999954",2018-12-17 18:11:21,"Lifelibertyguy","@louiswu5 @Montel_Williams Wow all you have eh?","Twitter for Android",1,"Kansas",0.176776695296637
"x176415355",2018-12-17 18:11:20,"SalinaPost","Police are investigating the theft of $4,200 worth of jewelry from a Salina home. https://t.co/9IiFRbXLSw","Facebook",1,"Kansas",0
"x18138164",2018-12-17 18:11:20,"mediaadvantages","Nova falls out of poll; Kansas, Duke, Vols on top https://t.co/3J5W6N05m9","IFTTT",1,"Kansas",0.18190171877725
"x18138164",2018-12-17 18:11:20,"mediaadvantages","'Sports Gambler' tabbed most influential of '18 https://t.co/tbQzdz4X1P","IFTTT",1,"Kansas",0.519615242270663
"x3465211574",2018-12-17 18:11:18,"DannyBa93452237","@JJames_78 @YancyPorter Had me worried. HOTTY TODDY","Twitter for Android",1,"Kansas",-0.183028759188288
"x214084957",2018-12-17 18:11:18,"beyondserious","Happy Birthdays to Chuck Liddell, Sarah Paulson, Giovanni Ribisi, Duff Goldman, Milla Jovovich, Takeo Spikes, Katheryn Winnick, Manny Pacquiao, Chase Utley, Shannon Woodward, Chelsea Manning, Jessi, Buddy Hield, Nat Wolff,  https://t.co/Ut0jinInDW","Twitter Web Client",1,"Kansas",0.295803989154981
"x73577269",2018-12-17 18:11:47,"newtmeade","I posted a new video to Facebook https://t.co/XmAXO2ecD1","Facebook",1,"Kentucky",0.23094010767585
"x2218682714",2018-12-17 18:11:46,"mwj433x2","“He called me Jew because he didn’t know my name!”","Twitter for iPhone",1,"Kentucky",0
"x788934269984972800",2018-12-17 18:11:46,"Time_OnMySide","@KryptoHeroine She nodded softly","Twitter for Android",1,"Kentucky",0
"x137477640",2018-12-17 18:11:44,"Brothers_Whit","Thankful for a savior who never gets tired of me. https://t.co/LKBJLehrjv","Twitter for iPhone",1,"Kentucky",0.129420876774198
"x49438937",2018-12-17 18:11:43,"themadpotterlex","Holiday hours:

We will be CLOSED on Christmas Eve and Christmas Day.  

December 31st-10am-5pm
New Years Day-CLOSED","Facebook",1,"Kentucky",0.256891410075235
"x3185028946",2018-12-17 18:11:42,"_daisywaisy_","promise to love you...... I say that genuinely 😍","Twitter for iPhone",1,"Kentucky",0.575
"x57562520",2018-12-17 18:11:42,"Infamous__AJ","https://t.co/7lyPVAhnxa

Dreams

@TheHoonigans","Twitter for Android",1,"Kentucky",0.102062072615966
"x561730628",2018-12-17 18:11:42,"Mr_Rutherford","Oklahoma State head coach Mike Gundy weighs in on his offensive coordinator, Mike Yurcich, being tied to the Vols' search for an offensive coordinator.
https://t.co/R9v7Iu4gdd","Twitter Web Client",1,"Kentucky",-0.111387755644007
"x792799724",2018-12-17 18:11:38,"littywhit","My dad literally has a friend named Jake who works at State Farm omg","Twitter for iPhone",1,"Kentucky",0.280624304008046
"x2274992658",2018-12-17 18:11:38,"APompa13","@Fox_FZ6R @JackCurryYES Can’t count on him until mid summer assuming his rehab doesn’t get sidetracked","Twitter for iPhone",1,"Kentucky",-0.137649440322337
"x431222550",2018-12-17 18:11:38,"madelyne_fryman","do y’all be getting the 8 or 12 count nugget at chic fil a ?🤣","Twitter for iPhone",1,"Kentucky",0.138675049056307
"x154640574",2018-12-17 18:11:37,"LexSportsCards","@AnDeH_1917 @ClaraSorrenti also privatization is limiting the government, some forms of nationalism do lead to fascism, but not the western kind, that would be the nazism type, which is much closer to your ""communist utopia""  the reason you hate capitalism, is because free people cannot be ruled easily.","Twitter Web Client",1,"Kentucky",-0.735399905380286
"x96606825",2018-12-17 18:11:37,"MisledFan","@Bravesmeme That is pushed by terrible GM'S and assistant GM'S who want a bonus. It's not a good practice and these upper management use these numbers against employees when it comes time to review. If they do it, don't get mad at the employee, get used with the management that forces this.","Twitter for Android",1,"Kentucky",0.012179063554751
"x924779104251105282",2018-12-17 18:11:36,"ZachPrice40","@JamiePettway42 @ChadSimmons_ @Odowns @WALBSports That’s pretty much a no brainer lol vols! Missouri is never competing for a title. Vols will Be back and stay.","Twitter for iPhone",1,"Kentucky",0.182810422752796
"x999759142654005253",2018-12-17 18:11:36,"TommyWYMT","@WillieWYMT DREW!!!!!!!","Twitter for iPhone",1,"Kentucky",0
"x271132856",2018-12-17 18:11:33,"R_CORTLAND","@jamescharles You have my sympathy, I hope people will start avoiding you like the plague.","Twitter Web Client",1,"Kentucky",0.193649167310371
"x2614472371",2018-12-17 18:11:32,"EvyTrain","@Witchessssss Mocking spongebob users should be purged it's just how it be","Twitter for Android",1,"Kentucky",-0.21650635094611
"x87543764",2018-12-17 18:11:31,"andrewshearin23","@agnosticmingle I swear! I was living for it. First episode of As4 shit over all of AS3","Twitter for iPhone",1,"Kentucky",-0.108642222009336
"x19316706",2018-12-17 18:11:30,"HoosierHills","PODCAST: @ZachOsterman and @TeamGilbert14 joined The Hoosier Report with Matt Denison on Monday, Dec. 17, 2018. #iubb https://t.co/OsQSCqawVv","Twitter Web Client",1,"Kentucky",0.0875044837251267
"x829206330137309185",2018-12-17 18:11:28,"heatherlogank","My baby is 8 months old😭","Twitter for iPhone",1,"Kentucky",0.268328157299975
"x333942979",2018-12-17 18:11:47,"Mrgrey_","Nah fuck them if they don’t like me https://t.co/N5nEQqLq4q","Twitter for iPhone",1,"Louisiana",-0.129099444873581
"x4224096034",2018-12-17 18:11:47,"GotJanie","@whatthefox @JP_Quixote @Ram_Seaside I know him. And I’m still going to kick his ass. lol","Twitter for iPhone",1,"Louisiana",-0.119464015385749
"x2765359585",2018-12-17 18:11:47,"thankyounextsns","@MerryCuckmas Tee hee i followed you on my personal  non fan account  daddy 💕","Twitter for Android",1,"Louisiana",0
"x1682078821",2018-12-17 18:11:47,"mechwarhorse","@CadianShock I like to prime with a light grey.","Twitter for Android",1,"Louisiana",0.2
"x1065044786963451904",2018-12-17 18:11:46,"WolfPackVIDEO","TODAY! LIVE! @LoyolaWolfPack Women's Basketball vs. Lady Buccaneers of the Univ. of Virgin Islands. Watch live at link in bio or on demand anytime! #loyno https://t.co/TZuwSXfSap","Twitter Web Client",1,"Louisiana",-0.0134209399694452
"x272806734",2018-12-17 18:11:46,"pkilluh_","Christmas is next week 😩","Twitter for iPhone",1,"Louisiana",0
"x839198279363670017",2018-12-17 18:11:46,"JudithKMcHale","@MattxRed @koller_duncan Love these guys!","Twitter for Android",1,"Louisiana",0.306186217847897
"x1066602902742024192",2018-12-17 18:11:45,"Jon60410050","Let's toast it up doooo doooo doooo🎶🎶 *NeYo voice🎤*
I know who yall are👁😉 I love my lurkers😍😘
#MuchLove #ToastItUp #Lurkers #GhostFollowers #Haters #ISeeYa #ShoutsOut #Funny #FunnyShit #FunnyMemes #RelatableMemes #Hilarious #Comedy #Humor https://t.co/nwsVoD6PTJ","Twitter for Android",1,"Louisiana",0.50141691128134
"x785870101",2018-12-17 18:11:44,"brian480480","@sportycm @WayneDupreeShow @AileenRapton @mooseann525 @Bones_2231 @TFulk01 Me either 👌","Twitter Lite",1,"Louisiana",0
"x922270522439639040",2018-12-17 18:11:44,"magic_houze","I saved a @YouTube playlist https://t.co/fuVHFzL0bk Top Tracks - 4Leaf","Google",1,"Louisiana",0.499230176602706
"x1056153605143756800",2018-12-17 18:11:44,"ios_and_joy","@USEmbassyTurkey  fuck you all 🖕🏻specially blond long haired slut with blue eyes.... Come to Izmir and i will give to you a big,thick and long visa for u.","Twitter for iPhone",1,"Louisiana",-0.258358181465271
"x1051327783018758146",2018-12-17 18:11:43,"AnUnevenKeel","@SRuhle @matthewamiller @WilliamCohan @noellenikpour @glennkirschner2 For all his pomposity he will grind his own precious brand into the muddy pigsty of his own making.","Twitter for iPhone",1,"Louisiana",0
"x16051629",2018-12-17 18:11:43,"JIIL","u/bmwknight07 #WhoDat https://t.co/rmDMrYXsPZ","Twitter for iPhone",1,"Louisiana",0
"x761426568207925248",2018-12-17 18:11:43,"marc3y_","@jessicashortall @Lexialex How is this mocking his faith? Are Muslims not allowed to acknowledge Jesus, even though he’s in the Quran? Or are you just that dumb?","Twitter for iPhone",2,"Louisiana",-0.0768909694950461
"x761426568207925248",2018-12-17 18:11:43,"marc3y_","@jessicashortall @Lexialex How is this mocking his faith? Are Muslims not allowed to acknowledge Jesus, even though he’s in the Quran? Or are you just that dumb?","Twitter for iPhone",2,"Louisiana",-0.0768909694950461
"x2961303060",2018-12-17 18:11:42,"tajuannnn_","that’s how it’s suppose to be https://t.co/LZ5BY1ezx0","Twitter for iPhone",1,"Louisiana",0
"x3304479178",2018-12-17 18:11:42,"TomerShimshi","Amazon Aurora Serverless looks like a great technology for some use cases, but you should be aware of its current limitations, as described by @PeterZaitsev https://t.co/LHhmdoMkUS","Twitter Web Client",1,"Louisiana",0.0998112442701654
"x789165354463301632",2018-12-17 18:11:41,"tayIorrm","@beacheyyy :)) love you!!","Twitter for iPhone",1,"Louisiana",0.433012701892219
"x1253633959",2018-12-17 18:11:41,"ni_kaylaaa","I ended the semester with B’s in all of my classes. I’m thankful for this winter break, but I’m also ready to work my ass off for A’s next semester.","Twitter for iPhone",1,"Louisiana",0.231227173900746
"x107293302",2018-12-17 18:11:41,"ceboudreaux","A man patiently collects grass from between the stones outside the temple at the foot of Sri Pada/Adam's Peak.

#travel #backpacking #srilanka #sripada #adamspeak https://t.co/c9lrHLO62T https://t.co/nhNnJZSkUw","IFTTT",1,"Louisiana",0.122019172792192
"x2386814112",2018-12-17 18:11:41,"IsraeliCulture","After YOUR action and over 8500 emails to Airbnb speaking out against discrimination, Airbnb has backtracked. Thank you to all those who spoke out against the unacceptable #discrimination by Airbnb. Hate will not win.
https://t.co/RycIxcjwoF #israel","IFTTT",1,"Louisiana",-0.036528025840399
"x747817655562801152",2018-12-17 18:11:44,"eldemar_o","@MattSmithWales @SkyNews  just in case you hadn't noticed","Twitter Web Client",1,"Maine",0
"x747817655562801152",2018-12-17 18:10:22,"eldemar_o","@SoVeryBritish @SirBasilBrush thought May had banned it along with democracy and free speech ????","Twitter Web Client",1,"Maine",0.0416025147168922
"x2925341291",2018-12-17 18:11:38,"AcquistoA","Mills taps AG’s office chief to lead Maine’s budget department https://t.co/H59YnnibBa via @bangordailynews","Twitter Web Client",1,"Maine",0.0573539334676404
"x201884584",2018-12-17 18:11:32,"EasternMESports","The light schedule is even lighter. Here is the list of the postponements. We only have two basketball games that are still on for tonight as of right now. #mesports https://t.co/aUOPuAHSom","Facebook",1,"Maine",0.119186937955913
"x2815259443",2018-12-17 18:11:26,"robert_canney","@JordyTheGing Awe, what gives Boo?","Twitter Web Client",1,"Maine",0.447213595499958
"x150931027",2018-12-17 18:11:20,"MrMetKevC","Jesus you’d think that would motivate them to win more games 😂 https://t.co/hCIIFqQ4xt","Twitter for iPhone",1,"Maine",0.567533362585019
"x3435414045",2018-12-17 18:11:00,"umhuraira","From now on I will just focus on the people who actually care about me. #khalas","Twitter for iPhone",3,"Maine",0.225432967225176
"x3435414045",2018-12-17 18:11:00,"umhuraira","From now on I will just focus on the people who actually care about me. #khalas","Twitter for iPhone",3,"Maine",0.225432967225176
"x3435414045",2018-12-17 18:11:00,"umhuraira","From now on I will just focus on the people who actually care about me. #khalas","Twitter for iPhone",3,"Maine",0.225432967225176
"x843528234046251010",2018-12-17 18:10:52,"princesstobster","He should start with a decent haircut. https://t.co/6kfVZLrY56","Twitter for iPhone",1,"Maine",0.103125023043775
"x36025126",2018-12-17 18:10:13,"robglover2009","Imagine being told that you need to work. Otherwise, everything shut downs, millions have their paychecks delayed, and millions in damage to the US economy and your response was: 

I dunno. Maybe. No promises,  pal. Honestly, I zoned out weeks ago.  

https://t.co/RhbwqR4nWG","Twitter Web Client",1,"Maine",-0.122817345021632
"x1074256237200433152",2018-12-17 18:10:09,"flowerstalkk","@bukankal_ Know each other 1st:)","Twitter for Android",1,"Maine",0
"x738076355745751040",2018-12-17 18:10:08,"Chelseapaul23","@CalebOrman Lol does have some RPG elements though to be fair. A Skill tree and customisable gear/weapons/moves. Same as new creed games getting tagged with RPG 🤷🏻‍♂️ genres seem more diverse these days","Twitter for iPhone",2,"Maine",0.238511777568557
"x738076355745751040",2018-12-17 18:10:08,"Chelseapaul23","@CalebOrman Lol does have some RPG elements though to be fair. A Skill tree and customisable gear/weapons/moves. Same as new creed games getting tagged with RPG 🤷🏻‍♂️ genres seem more diverse these days","Twitter for iPhone",2,"Maine",0.238511777568557
"x70774467",2018-12-17 18:10:04,"MINGEE321","I posted a new video to Facebook https://t.co/R7DQSIYC2g","Facebook",1,"Maine",0.221880078490092
"x3291107980",2018-12-17 18:10:01,"LaBecaParrilla","December 17th Rebecca Mader decided to stalk me 💚 https://t.co/CTXH1BOByn","Twitter for iPhone",1,"Maine",-0.221880078490092
"x704004093757386752",2018-12-17 18:10:00,"tamarackkkk","Communing with the natural world often helps you fend off anxi... More for Virgo https://t.co/nkg9M8WAoE","Twittascope",1,"Maine",0.189210211883061
"x227855877",2018-12-17 18:09:59,"MovinMelanin","@TheyCallme_Lexi Good ideas. I may go to grab lunch and a movie today","Twitter for iPhone",1,"Maine",0.204632373691225
"x919391957809496064",2018-12-17 18:09:56,"whorondo","i’ll never be pressed for pussy or to hang out with anyone. I promise it’s never that serious to me. i’ll live lol.","Twitter for iPhone",1,"Maine",0.102946828833676
"x781746271",2018-12-17 18:09:45,"Douuubles","2v2 GB IN 20 MINS?","Twitter Web Client",1,"Maine",0
"x550561938",2018-12-17 18:09:39,"HarmerClancy","@freeradicalone @smh Masters of the house 
Doling out the charm
Ready with a handshake
And an open palm

Master of the house
Keeper of the inn
Hoping #MurdochStokesMedia 
Helps us win. 

#LibMisersbles @LiberalAus @ScottMorrisonMP #Auspol @9NewsAUS @sunriseon7
@Studio10au","Twitter for Android",1,"Maine",0.44593711927939
"x4819741409",2018-12-17 18:09:38,"Chavengers","Update: confirmed 
I thought of every tv show, movie and book crush ever and like 80% of them are commanding lol","Twitter for iPhone",1,"Maine",0
"x942520712337686530",2018-12-17 18:09:33,"bitchin_lillis","Who wants to do my Irish exam for me tomorrow lol I’m gonna die","Twitter for iPhone",1,"Maine",-0.193649167310371
"x557483649",2018-12-17 18:11:48,"DanaVivianWhite","I don't talk about people I don't support. My lack of support is loud enough. I'd rather uplift folks doing things I believe in.","Twitter Web Client",1,"Maryland",-0.145001579874733
"x152422537",2018-12-17 18:11:48,"JohnnyObeid","@Hi_itsJenn @Tyler_Santos10 I made it to the championship my first time, haven’t gone back until hopefully tonight if Brees and CMC play well 😭😭","Twitter for iPhone",1,"Maryland",0.353009043248731
"x582220499",2018-12-17 18:11:48,"SaruNinjaDesu","@tacomasciba @barefootboomer Man, if you think cat puke is bad, I have some bad news for you about tiny humans.","Twitter for Android",1,"Maryland",-0.559016994374947
"x229199197",2018-12-17 18:11:48,"_alberthegreat","My mom grinding out her masters degree rn only gives me more motivation to finish ASAP. If she can do it with a family and a full-time job I can barred get this shit done","Twitter for iPhone",1,"Maryland",-0.0897542485937369
"x30694657",2018-12-17 18:11:47,"kernetcetera","bc he a cold boi. https://t.co/dty50SUbRV","Twitter for iPhone",1,"Maryland",-0.122019172792192
"x25734296",2018-12-17 18:11:47,"QBdaDiva","Always a long line 😒 (at @NavyFederal Credit Union in Capitol Heights, MD) https://t.co/82cuI5kS07 https://t.co/xpu5u4j9yn","Foursquare",1,"Maryland",0.0816496580927726
"x204721389",2018-12-17 18:11:47,"WhOwnzTheChiefs","@jasonmyrt @StephaliciousD broke the story today before that bum John b did","Twitter for iPhone",1,"Maryland",-0.360843918243516
"x2529236736",2018-12-17 18:11:47,"AlwaysMe_84","@AskLifeY LMFAO!!! As hilarious as that is... either he ""corrects"" the iPhone spelling, or spell check is turned off bc he has all the best words and a bigly amount of words to use","Twitter Web Client",1,"Maryland",0.191854602987791
"x21948203",2018-12-17 18:11:47,"max1959","@delawareonline Delaware has a 12% poverty level thanks to democrats, and Illegal immigration","Twitter Lite",1,"Maryland",-0.21650635094611
"x1073968625546092544",2018-12-17 18:11:47,"EvilMikePence","@gawdz0rz @Daftmouse @JakeLeberCLE @randygdub @nathanTbernard Charlie Kirk is much better looking.","Twitter for iPhone",1,"Maryland",0.415692193816531
"x2317439701",2018-12-17 18:11:47,"AccionVLab","These 3 trends will shape how #startups integrate personal interaction in #fintech to meet the needs of underserved customers. https://t.co/dLvfriK2pb","Twitter Web Client",1,"Maryland",0
"x253400629",2018-12-17 18:11:46,"cwdarney","Hoos are back in the top 5 in the latest AP Poll. #hoos #wahoowa https://t.co/UYaPI3mVXJ","Vox Media",1,"Maryland",0.164530619028749
"x2832923153",2018-12-17 18:11:46,"awgeful","its the small things i do https://t.co/pjHZkWtGR1","Twitter for iPhone",1,"Maryland",0
"x2749586291",2018-12-17 18:11:46,"stephenkeane233","@piratedarcy @VictoriaLIVE No you are part of the victimhood job.","Twitter Lite",1,"Maryland",0
"x1035611744889057280",2018-12-17 18:11:46,"HSKillian97","@author_ramorgan At least it isn't 'Henry leaned his other hand in the palm of his hand.' 

Courtesy of my brain during NaNo. 😆","Twitter Lite",1,"Maryland",0.0996628356558638
"x990803011671810049",2018-12-17 18:11:46,"BrumondLisa","What a great gift idea for the Q fans!! https://t.co/t9pcxJwrNv","Twitter for Android",1,"Maryland",0.291032709249743
"x203709648",2018-12-17 18:11:46,"mindben","Crossing America 2 https://t.co/sh1mm6UyMV","Facebook",1,"Maryland",0
"x750212233",2018-12-17 18:11:45,"DustBunny522","@DarienSaiidifar I’m happy with Todd. The fact we only lost one player is why we’re still good","Twitter for iPhone",1,"Maryland",0.233524637376607
"x360252609",2018-12-17 18:11:45,"oKayHendrix","High grades, a social life, and a job. Impossible. https://t.co/vWaVRIhBIy","Twitter for iPhone",1,"Maryland",-0.244123093675724
"x93950026",2018-12-17 18:11:45,"Simon_Whale","@DrLisaGould @JustEricWalker Yeah I’m very much a live and let live sort of person","Twitter for iPad",1,"Maryland",0
"x1035547262716399617",2018-12-17 18:11:48,"EveretteKelcee","Making a mood board for everything I’m getting in 2019! No time for games!","Twitter for iPhone",1,"Massachusetts",0
"x783267680",2018-12-17 18:11:48,"transfrankcstle","@LilyLilyMaynard THE MUFFIN MAN!!!!!","Twitter for iPhone",1,"Massachusetts",0
"x90253981",2018-12-17 18:11:48,"ndaniels2010","@LukasGraham Thought you'd appreciate this. I ordered the Vinyl Version.  It made my day that I could.  Thank you for being who you are in this world we share! https://t.co/2oikaOlXph","Twitter Web Client",1,"Massachusetts",0.16122625934793
"x998634620089438216",2018-12-17 18:11:48,"SkiwiSpooby","@bunnyarchive This heals me spiritually","Twitter Web Client",1,"Massachusetts",0
