"user_id","created_at","screen_name","text","source","favorite_count","state","happiness"
"x258581190",2018-12-18 08:06:02,"JoeHowVen","@charliekirk11 @realDonaldTrump #KatiesWall in her name so hopefully there won’t be more names. 🇺🇸🇺🇸🇺🇸","Twitter for iPhone",2,"Kentucky",0.160424886829399
"x258581190",2018-12-18 08:06:02,"JoeHowVen","@charliekirk11 @realDonaldTrump #KatiesWall in her name so hopefully there won’t be more names. 🇺🇸🇺🇸🇺🇸","Twitter for iPhone",2,"Kentucky",0.160424886829399
"x184249744",2018-12-18 07:49:38,"bsrw34","@msaxie @realDonaldTrump Good reply!","Twitter for iPhone",1,"Kentucky",0.375
"x184249744",2018-12-18 07:46:28,"bsrw34","@Bonfilloo @realDonaldTrump What do you expect from a lying, unhinged dictator?","Twitter for iPhone",1,"Kentucky",-0.422115882408869
"x184249744",2018-12-18 07:44:17,"bsrw34","@LVDancerDave @realDonaldTrump Well said!","Twitter for iPhone",2,"Kentucky",0.4
"x184249744",2018-12-18 07:44:17,"bsrw34","@LVDancerDave @realDonaldTrump Well said!","Twitter for iPhone",2,"Kentucky",0.4
"x184249744",2018-12-18 07:42:54,"bsrw34","@JoAnder918 @realDonaldTrump They are keeping their mouths shut, now. Reality is beginning to set in. Their eyes are beginning to lose the x’s! Unbelievable what these buffoons did to America!","Twitter for iPhone",1,"Kentucky",-0.120337595000864
"x184249744",2018-12-18 07:48:42,"bsrw34","@WarningU2 @realDonaldTrump Daily!","Twitter for iPhone",1,"Kentucky",0
"x184249744",2018-12-18 07:40:08,"bsrw34","@Laober22 @realDonaldTrump Couldn’t have said it better!","Twitter for iPhone",2,"Kentucky",0.282842712474619
"x184249744",2018-12-18 07:40:08,"bsrw34","@Laober22 @realDonaldTrump Couldn’t have said it better!","Twitter for iPhone",2,"Kentucky",0.282842712474619
"x512814247",2018-12-18 07:23:07,"TerryAlford","@burl_ii @violetendings @realDonaldTrump You are dumber than dirt.","Twitter for iPhone",2,"Kentucky",-0.516666666666667
"x512814247",2018-12-18 07:23:07,"TerryAlford","@burl_ii @violetendings @realDonaldTrump You are dumber than dirt.","Twitter for iPhone",2,"Kentucky",-0.516666666666667
"x4063914814",2018-12-18 07:19:43,"daddywags56","@RepSwalwell @realDonaldTrump Saying you love this country then constantly bashing its “duly elected” by the people @POTUS exposes you for the lying hypocrite you are!!! This country doesn’t need anymore “California so called leadership”","Twitter for iPhone",1,"Kentucky",-0.125507855863951
"x29884817",2018-12-18 07:00:51,"nyambura98","@kennys2cent @RepSwalwell @realDonaldTrump But it needs to happen while he’s in office! It also needs to be proven that Pence was in on it the whole time. He needs to go too!","Twitter for iPhone",1,"Kentucky",0.0630323117487141
"x29884817",2018-12-18 06:59:08,"nyambura98","@CarlC70 @RepSwalwell @realDonaldTrump All I hear from my repub friends is “He’s doing everything he said he would do. So what if he lies? All politicians lie” What will it take to make them see? 🤷🏽‍♀️","Twitter for iPhone",1,"Kentucky",-0.196174677034326
"x29884817",2018-12-18 06:34:20,"nyambura98","@kittythekat58 @RepSwalwell @realDonaldTrump He feeds off the unwavering support of his followers and the GOP. He thinks he’s untouchable, just as Gotti did. It would be such beautiful karma if Mueller got him, just like he did Gotti. So sweet.","Twitter for iPhone",1,"Kentucky",0.189208855063293
"x1421798791",2018-12-18 06:55:41,"matigrje","@montalvo387 @SenSchumer @realDonaldTrump @NancyPelosi @WhiteHouse Plus you still never answered the question.  Why are walls working in Poland and Hungary?","Twitter for iPhone",1,"Kentucky",0.0482323130291217
"x1421798791",2018-12-18 05:30:23,"matigrje","@montalvo387 @SenSchumer @realDonaldTrump @NancyPelosi @WhiteHouse Why do the walls work in Poland and Hungary?  Don’t they have ladders.  Walls seem to work well at Chuck and Nancy’s houses.  Do you lock your doors at home?","Twitter for iPhone",1,"Kentucky",0.125782061357567
"x1421798791",2018-12-18 06:53:55,"matigrje","@montalvo387 @SenSchumer @realDonaldTrump @NancyPelosi @WhiteHouse How much you want to bet?  Put a number on it you can afford.","Twitter for iPhone",1,"Kentucky",0.0964646260582434
"x40071926",2018-12-18 06:39:39,"yourboyfrankieb","@Possum_aloysius @Kalaax008 @StopTrump2020 @realDonaldTrump You’re right no evidence of collusion or conspiracy.......except the sheer mountain of evidence. Keep stuffing your head in the sand","Twitter for iPhone",1,"Kentucky",0.0260978564781108
"x816026691202060288",2018-12-18 06:36:26,"orchdldy","@realDonaldTrump Agree","Twitter for iPhone",1,"Kentucky",0.353553390593274
"x1059565681153318912",2018-12-18 06:35:56,"DeplorableDGold","FREE ADVICE: @POTUS @realDonaldTrump attacks the FED Chairman, of whom he appointed, for raising interest rates. If you don’t like what he’s doing, fire him. Publicly attacking people who you hired only makes you look like you made the wrong choice.
https://t.co/yZSPXVziOh","Twitter for iPhone",2,"Kentucky",0.0196677787512783
"x1059565681153318912",2018-12-18 06:35:56,"DeplorableDGold","FREE ADVICE: @POTUS @realDonaldTrump attacks the FED Chairman, of whom he appointed, for raising interest rates. If you don’t like what he’s doing, fire him. Publicly attacking people who you hired only makes you look like you made the wrong choice.
https://t.co/yZSPXVziOh","Twitter for iPhone",2,"Kentucky",0.0196677787512783
"x854160571989708801",2018-12-18 05:59:05,"DerekKY1980","@MichaelAvenatti @RudyGiuliani @RudyGiuliani &amp; @realDonaldTrump are so full of shit that   if the only thing they put in their mouth was water mixed with that powder they give u to clean urself out before a colonoscopy everyday for the next 3 years  it would only clean out about 1% between the 2 of them","Twitter Lite",1,"Kentucky",-0.0839117840353785
"x809854921541615616",2018-12-18 05:52:44,"YamWasher","@GOPChairwoman @blogJAM_net @realDonaldTrump Yep, but what did they get?

When Robert C. Bryd died the roads went to shit in WV😳","Twitter Lite",1,"Kentucky",-0.196907593392568
"x715673026537340928",2018-12-18 05:47:57,"MicWesterfield","@Ian26146314 @beawell12 @TRUMPkittyMommy @WhiteHouse @realDonaldTrump Obama gets credit for the path. But it's a fact Trump accelerated the growth, added higher paying jobs by bringing back manufacturing jobs.
Even with the expired temp jobs he created it did keep growth but at a minimum.
Obama regulated the growth 2 much.
Unregulated sparked it!","Twitter for Android",1,"Kentucky",0.0962056527188799
"x911699729498689538",2018-12-18 05:47:18,"jarrod_casteel","@davidaxelrod @realDonaldTrump It got tired of all the “winning”","Twitter for iPhone",5,"Kentucky",0
"x911699729498689538",2018-12-18 05:47:18,"jarrod_casteel","@davidaxelrod @realDonaldTrump It got tired of all the “winning”","Twitter for iPhone",5,"Kentucky",0
"x911699729498689538",2018-12-18 05:47:18,"jarrod_casteel","@davidaxelrod @realDonaldTrump It got tired of all the “winning”","Twitter for iPhone",5,"Kentucky",0
"x911699729498689538",2018-12-18 05:47:18,"jarrod_casteel","@davidaxelrod @realDonaldTrump It got tired of all the “winning”","Twitter for iPhone",5,"Kentucky",0
"x911699729498689538",2018-12-18 05:47:18,"jarrod_casteel","@davidaxelrod @realDonaldTrump It got tired of all the “winning”","Twitter for iPhone",5,"Kentucky",0
"x805443838299033600",2018-12-18 05:42:37,"GeneralLiberal","@realDonaldTrump You are so wrong. The millions of previously uncovered would be the burden on the ERs again without our great Obamacare.  More Americans are covered now than ever before.  Better for all. You want insurance compnies to win. #MedicareForAll","Twitter for Android",1,"Kentucky",0.00303038940571231
"x930276570366988288",2018-12-18 05:42:16,"beverly_marye","@realDonaldTrump @FoxNews You'd better be considering what your Special Attorney is revealing, not pulling Ken Starr out of the month balls.","Twitter for Android",1,"Kentucky",0.29459415181859
"x930276570366988288",2018-12-18 05:40:17,"beverly_marye","@realDonaldTrump Is that your gut talking again?","Twitter for Android",1,"Kentucky",0
"x27277115",2018-12-18 05:35:42,"AllenHope57","@realDonaldTrump No taxpayer money to corporate farmers. Bailout our 401Ks that you are destroying.","Twitter for iPhone",2,"Kentucky",-0.302371578407382
"x27277115",2018-12-18 05:35:42,"AllenHope57","@realDonaldTrump No taxpayer money to corporate farmers. Bailout our 401Ks that you are destroying.","Twitter for iPhone",2,"Kentucky",-0.302371578407382
"x2429895396",2018-12-18 05:35:02,"AngelaButcher4","@RedPillBlackMan @Comey @HillaryClinton @JohnBrennan @SamanthaJPower @realDonaldTrump She not only married her brother and divorced him for immigration purposes, which is illegal, she also paid the divorce lawyer out of her campaign funds. She’s in trouble over misuse of campaign funds. She’s not sworn in it. Let’s all pray!","Twitter for iPad",3,"Kentucky",-0.181399380807386
"x2429895396",2018-12-18 05:35:02,"AngelaButcher4","@RedPillBlackMan @Comey @HillaryClinton @JohnBrennan @SamanthaJPower @realDonaldTrump She not only married her brother and divorced him for immigration purposes, which is illegal, she also paid the divorce lawyer out of her campaign funds. She’s in trouble over misuse of campaign funds. She’s not sworn in it. Let’s all pray!","Twitter for iPad",3,"Kentucky",-0.181399380807386
"x2429895396",2018-12-18 05:35:02,"AngelaButcher4","@RedPillBlackMan @Comey @HillaryClinton @JohnBrennan @SamanthaJPower @realDonaldTrump She not only married her brother and divorced him for immigration purposes, which is illegal, she also paid the divorce lawyer out of her campaign funds. She’s in trouble over misuse of campaign funds. She’s not sworn in it. Let’s all pray!","Twitter for iPad",3,"Kentucky",-0.181399380807386
"x987500474633990144",2018-12-18 05:32:23,"bridgers_kirk","@kjironman1 @IvankaTrump @realDonaldTrump Also what IBM said","Twitter for Android",1,"Kentucky",0
"x60428049",2018-12-18 05:31:57,"monid55","Same place it was when Hillary deleted subpoenaed 33,000 emails and hammered phones!   @realDonaldTrump https://t.co/pgBCCXuLqs","Twitter for iPhone",1,"Kentucky",0
"x755408662018031616",2018-12-18 05:29:14,"GailTho09056782","@charliekirk11 @realDonaldTrump Yeah! Maybe the Mbrs of Congress can experience an unsure Christmas &amp; New Year's like most Americans did for many years b4 Trump was elected!","Twitter Lite",1,"Kentucky",0.113615510756887
"x755408662018031616",2018-12-18 05:24:00,"GailTho09056782","@blacksheep1742 @realDonaldTrump @POTUS I agree!!","Twitter Lite",1,"Kentucky",0.223606797749979
"x452721196",2018-12-18 05:19:02,"RtmTweets","@JohnPaul_USA @realDonaldTrump Defending the 1st Amendment trumps loyalty to Trump. Anyone who attacks it should be condemned. If you think people who defend it (especially those who risked life and limb to defend it like @DanCrenshawTX) do so just to look 'cool and edgy' then think again.","Twitter Lite",1,"Kentucky",0.0374949200376088
"x796974499711356930",2018-12-18 05:15:51,"OldStudentnow","@DrMartyFox @realDonaldTrump Questions about Comey's failure to uphold the values this nation was built upon are exactly why he is there.","Twitter Lite",1,"Kentucky",-0.0327326835353989
"x1046818943426580481",2018-12-18 08:27:07,"beabe_campbell","@krassenstein @realDonaldTrump @POTUS @FoxNews AND YOU ALL SPREAD THE FAKE NEWS TSK TSK TSK!","Twitter Lite",1,"Louisiana",-0.200445931434318
"x3694158314",2018-12-18 08:25:48,"Jessie4Trump","@lavender_diane @SenSchumer @realDonaldTrump @NancyPelosi @WhiteHouse Oh shut up! You people who live nowhere near these illegal aliens have no right to say anything! My son was shot in the head over a freaking parking spot by a freaking illegal alien! How dare you! We voted for this when we voted for this President! BUILD THE WALL!","Twitter for Android",1,"Louisiana",-0.271610841076045
"x3694158314",2018-12-18 08:21:50,"Jessie4Trump","@SenSchumer @realDonaldTrump @NancyPelosi @WhiteHouse WE THE PEOPLE WANT THE FREAKING WALL! ESPECIALLY THOSE OF US WHO HAD A CHILD MURDERED BY AN ILLEGAL ALIEN! MY SONE WAS SHOT IN THE HEAD OVER A FREAKING PARKING SPOT! HOW DARE YOU NOT WANT A WALL NOW THAT TRUMP IS PRESIDENT! DESPICABLE &amp; SHAMEFUL!","Twitter for Android",1,"Louisiana",-0.400898794838154
"x3653804172",2018-12-18 08:25:09,"AngelaMNelson13","@ProudResister @realDonaldTrump I suspect this is Fake News","Twitter for iPhone",1,"Louisiana",-0.530330085889911
"x1005584676268806144",2018-12-18 08:12:45,"grantwilkinso15","@william_kirwan @realDonaldTrump And maybe soon other countries will have to build walls to keep us out.","Twitter for iPhone",1,"Louisiana",0.0242535625036333
"x1005584676268806144",2018-12-18 08:08:17,"grantwilkinso15","@william_kirwan @realDonaldTrump Lucky guy. Wish I could afford to move my family out of this country.","Twitter for iPhone",2,"Louisiana",0.355343935799113
"x1005584676268806144",2018-12-18 08:08:17,"grantwilkinso15","@william_kirwan @realDonaldTrump Lucky guy. Wish I could afford to move my family out of this country.","Twitter for iPhone",2,"Louisiana",0.355343935799113
"x1005584676268806144",2018-12-18 07:41:48,"grantwilkinso15","Just like how good Israeli wall works against Hezbollah tunnels right. What a joke. Admit you’re wrong and move on. https://t.co/LSOzZ66FOu","Twitter for iPhone",1,"Louisiana",0.256536874968171
"x1061114815328935936",2018-12-18 08:10:32,"DrCommonSensei","@realDonaldTrump  I'm a newbie here. Don't think that my lack of likes equates lack of support.","Twitter Web Client",1,"Louisiana",0.0822653095143743
"x1061114815328935936",2018-12-18 08:03:26,"DrCommonSensei","@realDonaldTrump  You compromise anything less, you're weak. $5B is even a joke. Perspective.","Twitter Web Client",1,"Louisiana",0.0280121415780688
"x209647415",2018-12-18 08:09:20,"insightca2","@RWPUSA @realDonaldTrump @CNN What happened to Rudy? Money? Power? Not certain but his crazy ass has either lost his mind or been bribed. Lost his soul","Twitter for iPhone",1,"Louisiana",0.111397229250785
"x1047939554320310273",2018-12-18 08:06:06,"maitre_anthony","@realDonaldTrump Iowa thanks 🙏 you, some of Iowa. Liberal clowns 🤡🤡 think 🤔 they know what’s best 💩4🧠’s","Twitter for iPhone",1,"Louisiana",0.196722675236101
"x959888979561721858",2018-12-18 07:54:40,"EhrmanVaughn","@karlak916 @AylaForTrump @realDonaldTrump @o_marianne @ArlemisBlack @coop3030 @cathyspartanj @Darkebrood @EmzdadRunToWork @JMarineG1 @hotblondtrouble @clamsroll @SaluteVeterans @kvmidd85 @RealTCBoyle @mpkeegle @Sydsmom319 @edngai078_ni @WeSupport45 @DonaldJTrumpJr Trust anyone who is this? https://t.co/pPhjuwjXal","Twitter for Android",1,"Louisiana",0.0262543457856758
"x893299586282000384",2018-12-18 07:45:10,"TheGreatSulk","@realDonaldTrump Sooooooo, you'll just create a welfare crisis, take credit for ""fixing it"" while decrying socialism and progressivism? Are you this dumb or just blissfully ignorant?","Twitter for iPhone",1,"Louisiana",-0.103119738923038
"x1363161384",2018-12-18 07:35:38,"rtilleraas","@realDonaldTrump Cry me a River! What a big whining baby! They did many segments on Bush when he was president and we never saw him cry about it! WTH is your problem?","Twitter for iPhone",1,"Louisiana",-0.150178885163331
"x1363161384",2018-12-18 07:30:18,"rtilleraas","@realDonaldTrump Explain how this helps the small family farms. The corporate farms like Senator Grassley’s are making out like bandits while family farmers are being forced to sell out. Again we are seeing how you take care of the rich.","Twitter for iPhone",2,"Louisiana",0.276014209550436
"x1363161384",2018-12-18 07:30:18,"rtilleraas","@realDonaldTrump Explain how this helps the small family farms. The corporate farms like Senator Grassley’s are making out like bandits while family farmers are being forced to sell out. Again we are seeing how you take care of the rich.","Twitter for iPhone",2,"Louisiana",0.276014209550436
"x1363161384",2018-12-18 07:18:12,"rtilleraas","@realDonaldTrump Not a break in when you have a warrant. Maybe you should read up or have someone explain how the legal system works besides Giuliani.","Twitter for iPhone",3,"Louisiana",0.102028470752105
"x1363161384",2018-12-18 07:18:12,"rtilleraas","@realDonaldTrump Not a break in when you have a warrant. Maybe you should read up or have someone explain how the legal system works besides Giuliani.","Twitter for iPhone",3,"Louisiana",0.102028470752105
"x1363161384",2018-12-18 07:18:12,"rtilleraas","@realDonaldTrump Not a break in when you have a warrant. Maybe you should read up or have someone explain how the legal system works besides Giuliani.","Twitter for iPhone",3,"Louisiana",0.102028470752105
"x836583482",2018-12-18 07:34:16,"realBillFarley","@Lawrence @realDonaldTrump Secretly they each think the other looks ridiculous.","Twitter for iPhone",1,"Louisiana",-0.237170824512628
"x243745673",2018-12-18 07:22:29,"dolanspringsaz","@bigredwavenow @realDonaldTrump @WhiteHouse @NSAGov The car belonged to Conley.","Twitter Web Client",1,"Louisiana",0
"x159711295",2018-12-18 07:11:36,"Angelwngs2fly","@kathymcl1 @SenSchumer @realDonaldTrump @SenateGOP How about some regulation of the insurance companies? Not allowing them to monopolize...no one cares that has good coverage.","Twitter for Android",1,"Louisiana",-0.138782733055764
"x17661470",2018-12-18 07:10:25,"alimor24","@csann @smurrayesq @realDonaldTrump The government does pick winners and losers though, they gave everybody over a certain tax bracket tax cut instead of giving it to the people and letting us all decide who deserves it.","Twitter for Android",1,"Louisiana",-0.266666666666667
"x954865015764418560",2018-12-18 07:09:19,"jerry_cutrer","@charliekirk11 @realDonaldTrump Democrats have been wasting billions for years now America needs the wall more than ever , what just happened at the boarder will be worse next time , Keep America Safe Build The Wall , Democrats wanted it until Trump wanted it !!!!!","Twitter for iPhone",1,"Louisiana",-0.281112771399491
"x704874561003610112",2018-12-18 06:59:49,"ChipPConner","@MarjorieJarbea2 @JudicialWatch @realDonaldTrump It is Fact.","Twitter for Android",1,"Louisiana",0
"x704874561003610112",2018-12-18 06:53:49,"ChipPConner","@phil200269 @AnnaApp91838450 @realDonaldTrump Not only will they destroy evidence, they already have. Rewriting 302s, deleting texts, Not verifying info they gave to get the FISA warrant because they knew the dossier was a complete hoax and lets not even mention the can of worms called Clinton.","Twitter for Android",1,"Louisiana",0.100183049300995
"x3555091",2018-12-18 06:56:26,"Pinkie_CLC","@JosephJFlynn1 @johncardillo @FlynnJack515 @BarbaraRedgate @realDonaldTrump #FreeGeneralFlynn #IStandWithGenFlynn praying for @GenFlynn tomorrow. Please let him get his life back.","Twitter for Android",2,"Louisiana",0.204057803733502
"x3555091",2018-12-18 06:56:26,"Pinkie_CLC","@JosephJFlynn1 @johncardillo @FlynnJack515 @BarbaraRedgate @realDonaldTrump #FreeGeneralFlynn #IStandWithGenFlynn praying for @GenFlynn tomorrow. Please let him get his life back.","Twitter for Android",2,"Louisiana",0.204057803733502
"x69738145",2018-12-18 06:56:12,"nobaddog","@NehiMomma @RyanHillMI @realDonaldTrump Obviously you haven’t been on the website and looked at the plans.","Twitter for iPhone",1,"Louisiana",0.1
"x1051630531006345217",2018-12-18 06:52:45,"Running20216734","@Honorandfaith @dblagge45 @realDonaldTrump Don't you love how the troll dems have nothing better to do than troll our President Twitter and try to attack anyone supporting our President what damn bullies with nothing better to do .I never knew how truly evil they were until Trump bunch of whiny babies since Trump won","Twitter for Android",1,"Louisiana",-0.151398721886445
"x1051630531006345217",2018-12-18 06:48:29,"Running20216734","@Dougy_Hamilton @dblagge45 @realDonaldTrump On top of the fact if, we got a wall hundreds are not jumping in anymore that we have to feed and give medical too .They ought to add the cost of just one facility with illegal kids we get dumped on us with their parents everytime they jump the fences .We will save lot money","Twitter for Android",1,"Louisiana",0.111475685578395
"x1051630531006345217",2018-12-18 06:45:31,"Running20216734","@Dougy_Hamilton @dblagge45 @realDonaldTrump If the demobrats would stop wasting money on BS investigations and stop expecting us to support every invader coming in we'd easily have it .Hell the wall a be itself just on not having to support illegals having babies n expecting us to pay .No more invaders will save money","Twitter for Android",1,"Louisiana",-0.251101778195984
"x1051630531006345217",2018-12-18 06:36:25,"Running20216734","@cherylqmiller @RaineyJohnson21 @realDonaldTrump Me too ! I agree I know they'll work","Twitter for Android",1,"Louisiana",0.16708163346601
"x1051630531006345217",2018-12-18 06:40:06,"Running20216734","@dblagge45 @realDonaldTrump I will send too n get my Native brothers and sisters to help we all want it where our houses are not being broke into on the rez and no more invaders not respecting our laws","Twitter for Android",1,"Louisiana",0.121666065848072
"x1051630531006345217",2018-12-18 06:36:56,"Running20216734","@patrici59152026 @RaineyJohnson21 @realDonaldTrump Exactly","Twitter for Android",1,"Louisiana",0
"x552317127",2018-12-18 06:49:24,"mthsr1","@SollySollinger @CNN @realDonaldTrump They DO seem proud of their ignorance and dismissive of eddy-cated folks.","Twitter for iPad",1,"Louisiana",-0.2625
"x552317127",2018-12-18 06:38:57,"mthsr1","@realDonaldTrump is a crook. The #trumpCrimeFamily is a criminal conspiracy machine. The @GOP is an international crime syndicate. https://t.co/XLXzJN3P7m","Twitter for iPad",1,"Louisiana",-0.262469566145228
"x746346006887817216",2018-12-18 06:42:51,"cyndee31","@realDonaldTrump  I would never vote for you again if you lift the ban on Elephant trophies being brought into this Country. Don't do it.","Twitter for Android",1,"Louisiana",-0.0595392598145098
"x811418258721021952",2018-12-18 06:40:21,"Waddling14u","@RedPillBlackMan @Comey @HillaryClinton @JohnBrennan @SamanthaJPower @realDonaldTrump Racist black woman","Twitter for Android",1,"Louisiana",-0.416666666666667
"x1051327783018758146",2018-12-18 06:39:46,"AnUnevenKeel","@ProudResister @realDonaldTrump Innocent people I know are pretty stress free.  Puzzling.","Twitter for iPhone",1,"Louisiana",0.0805480479109447
"x705026396498714624",2018-12-18 06:39:23,"SteveSr1943","@realDonaldTrump Farmer welfare for a problem you, as President, created","Twitter for Android",1,"Louisiana",-0.237170824512628
"x48153233",2018-12-18 06:38:23,"kerrijacobi","@senorrinhatch @SenAlexander Lamar has to go. I read Cathy O’Briens book “Trance Formation of America.” What he did is unforgivable. It takes a special kind of “sick” to be like him. He isn’t running again b/c he has NO choice! @realDonaldTrump is in office &amp; the JIG is up! Draining the swamp! #MAGA","Twitter for iPhone",1,"Louisiana",-0.236890347056496
"x370982461",2018-12-18 06:35:35,"CRAZYJAYNE1313","@FLea41032180 @realDonaldTrump Then they need to start with 45","Twitter for Android",1,"Louisiana",-0.0353553390593274
"x817446975054323713",2018-12-18 06:35:13,"DumbOldTrumpDJT","@realDonaldTrump Dear Comrade Trumpf, The gig is in sky....chicken roosters have come home....like our home movie at Ritz. Ixnay in reason tray. Ixnay on traction obtray. You not listen. Moscow waits for you to exile.   Run!!!!!","Twitter for iPhone",1,"Louisiana",0.210444182151055
"x238962219",2018-12-18 08:00:01,"julianawriter","@davidaxelrod @realDonaldTrump .@realDonaldTrump is a worse leader than anybody could have predicted. Shame on all who wrongly voted for him he’s a lunatic &amp; I’m terrified about America’s future with him unchecked *who is guarding those nuclear codes*? He must resign.","Twitter for iPhone",1,"Maine",-0.49296764864166
"x495695391",2018-12-18 07:39:08,"_836982894437","@realDonaldTrump Before I even read your posts Trump, I want too see a solid deal for a conclusion to the China creation. Let's also get this Jay Powell too stop raising rates!","Twitter for Android",1,"Maine",-0.0206054099322455
"x14596185",2018-12-18 05:55:49,"ChloeMS","An extremely efficient way to conclude the #Muellerinvestigation? Have the prosecutors ask the Electoral College which, if any, of the 535 Electors were influenced in any way by #Russia🇷🇺 to for for @realdonaldtrump instead of @HillaryClinton.

Case closed.","Twitter for iPad",1,"Maine",0.233038478226163
"x14596185",2018-12-17 22:16:20,"ChloeMS","The @DNC and #Democrats would have had more success if they had claimed they lost the election because #Russia🇷🇺 kidnapped Electors who were going to vote for @HillaryClinton and replaced them with exact duplicates who voted for @realdonaldtrump! (Opps! Do not give them ideas!)","Twitter for iPad",1,"Maine",-0.181377137956067
"x937888736",2018-12-18 05:55:03,"solitaryrider","@rrock_co @realDonaldTrump @rrock_co Well we at least we agree on your last statement. Riddle me this brainiac, I crash my motorcycle and I can't afford to fix it, would you send me money out of you own pocket right now? 
Be honest!","Twitter for iPhone",1,"Maine",0.360083911572217
"x1250117214",2018-12-18 04:10:58,"Gumlegs","@ColMorrisDavis @realDonaldTrump Would that combat decorated Marine Corps Veteran also be a crooked cop who knowingly keep innocent people in prison?

https://t.co/qBLcGzWX56","Twitter Web Client",1,"Maine",-0.101216741684667
"x37587554",2018-12-18 03:41:16,"kevingilgan","Hey dumb ass @POTUS @realDonaldTrump did you see this?   Only fake news happening is from your pathetic cronies........take that you moron. https://t.co/imgI7GWh01","Twitter Web Client",1,"Maine",-0.284840472589354
"x754042931393146880",2018-12-18 03:25:47,"QueenBee1766","@realDonaldTrump Inflation is rising at the fastest pace it’s seen in a decade, the stock market has lost all gains from the year, we have no leadership to speak of and are the worlds laughing stock. #Resign","Twitter for iPhone",1,"Maine",-0.319869569604777
"x3393490030",2018-12-18 03:21:01,"Rogers07Edward","@realDonaldTrump No wall no #KAG2020","Twitter Web Client",1,"Maine",0
"x3393490030",2018-12-18 02:35:42,"Rogers07Edward","@realDonaldTrump FIVE BILLION MR PRESIDENT! Otherwise your tweet is hypocritical. #BuildTheDamnWall Five Billion please","Twitter Web Client",1,"Maine",0.0581064890070246
"x285024331",2018-12-18 03:19:51,"Ryanellie","@realDonaldTrump Where are the data to back up the wall? Where are the comparative data for concrete or stone wall versus high tech fencing for barrier efficacy? Just because it something sounds better doesn’t make it so. Get experts engineers to look it and comment. You know shit about walls!","Twitter for iPhone",1,"Maine",0.0036905552171422
"x285024331",2018-12-18 01:24:49,"Ryanellie","@realDonaldTrump are you owning this stock market disaster? You own it when it strong right? 😂😂🤮. You are the worst president and almost finished.....tick tick Donny","Twitter for iPhone",1,"Maine",-0.00962817562349795
"x30526734",2018-12-18 03:17:50,"twinghost03","Isn’t that @realDonaldTrump ‘s Boy? Little Rocket man as he was dubbed? Man these dictators (Trump included) really need to stop over compensating. 😅 Big y’all from little guys. https://t.co/FB9Rm0D6vS","Twitter for iPhone",1,"Maine",0.0339168580992728
"x2247798150",2018-12-18 03:15:27,"PinkSheepNews","@realDonaldTrump’s new acting chief of staff Mick Mulvaney has a history  of anti-LGBT legislation and statements, including saying that encouraging countries to drop homophobic policies is “religious persecution.” Mulvaney, who....","Twitter Web Client",1,"Maine",0.159099025766973
"x2247798150",2018-12-18 03:15:09,"PinkSheepNews","....will become @realDonaldTrump ’s third chief of staff in less than two years when he replaces General John Kelly in January, has also co-sponsored bills to ban same-sex marriage and allow anti-LGBT discrimination on the basis of religion. #VoteOutGOP","Twitter Web Client",1,"Maine",-0.0495633084741891
"x921867358154772493",2018-12-18 02:56:27,"dorightforall06","@realTomTrig @TomFitton @realDonaldTrump @DailyCaller I think President Trump is waiting for my lying from the dems before he declassifies.","Twitter for iPhone",1,"Maine",-0.137649440322337
"x231267111",2018-12-18 02:50:36,"ShowBizNetwork","🎅🏻🎄🎁🎵 God rest ye, oh @realDonaldTrump, let nothing you dismay! Remember we’ll vote once again for you, #ElectionDay! To save us all from socialists who have gone so astray! Oh tidings of national joy! National joy! Oh tidings of national joy!🎵🎁🎄🎅🏻 https://t.co/faQHDQIiFi","Twitter for iPhone",4,"Maine",0.18800435128808
"x231267111",2018-12-18 02:50:36,"ShowBizNetwork","🎅🏻🎄🎁🎵 God rest ye, oh @realDonaldTrump, let nothing you dismay! Remember we’ll vote once again for you, #ElectionDay! To save us all from socialists who have gone so astray! Oh tidings of national joy! National joy! Oh tidings of national joy!🎵🎁🎄🎅🏻 https://t.co/faQHDQIiFi","Twitter for iPhone",4,"Maine",0.18800435128808
"x231267111",2018-12-18 02:50:36,"ShowBizNetwork","🎅🏻🎄🎁🎵 God rest ye, oh @realDonaldTrump, let nothing you dismay! Remember we’ll vote once again for you, #ElectionDay! To save us all from socialists who have gone so astray! Oh tidings of national joy! National joy! Oh tidings of national joy!🎵🎁🎄🎅🏻 https://t.co/faQHDQIiFi","Twitter for iPhone",4,"Maine",0.18800435128808
"x231267111",2018-12-18 02:50:36,"ShowBizNetwork","🎅🏻🎄🎁🎵 God rest ye, oh @realDonaldTrump, let nothing you dismay! Remember we’ll vote once again for you, #ElectionDay! To save us all from socialists who have gone so astray! Oh tidings of national joy! National joy! Oh tidings of national joy!🎵🎁🎄🎅🏻 https://t.co/faQHDQIiFi","Twitter for iPhone",4,"Maine",0.18800435128808
"x385029275",2018-12-17 22:31:19,"SawyerJerry","@realDonaldTrump donald, you’ve won another award! 😂 https://t.co/7qe2gI0iK2","Twitter for iPhone",1,"Maine",0.257812557609437
"x385029275",2018-12-18 01:47:05,"SawyerJerry","Worst December performance since the Great Depression. On you, @realDonaldTrump 🤬 https://t.co/imS7M06hGP","Twitter for iPhone",1,"Maine",-0.020625004608755
